id,title,artist,popularity,year,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration,time_signature
0OGWZNCkJobsyEmzAwJk9n,Tri,Popeye Bangladesh,Kind of Popular,2022,Mid-dance,Low Energy,Non-enharmonic,Loud,No Speech,Acoustic,Vocal,Recorded,Negative,Fast,Medium,Simple
3NYzNj60Z3q74uFYEBxuKr,Shobuj Kolponay,AvoidRafa,Kind of Popular,2016,Mid-dance,High Energy,Enharmonic,Normal,No Speech,Non-Acoustic,Vocal,Recorded,Positive,Medium,Long,Simple
0iJYhie2GmJdryvsjG50vm,Bhaar,AvoidRafa,Kind of Popular,2016,No-dance,High Energy,Non-enharmonic,Normal,No Speech,Non-Acoustic,Instrumental,Recorded,Positive,Medium,Long,Simple
43lugOc2K5cCzaoacUu0TO,Koshto,AvoidRafa,Popular,2016,No-dance,High Energy,Enharmonic,Normal,No Speech,Non-Acoustic,Vocal,Recorded,Negative,Medium,Medium,Simple
3S3CtUdn4PeMheAjFo5Z4p,Bangladesher Nam,AvoidRafa,Not Popular,2016,Mid-dance,High Energy,Non-enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Negative,Medium,Long,Simple
0VwjiTKYsXKAPxBVY1gJcn,Shopno Dekhar Gaan,AvoidRafa,Kind of Popular,2016,Mid-dance,Low Energy,Non-enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Negative,Slow,Medium,Simple
4aGpo3XumvqhdMRTTqhtYV,Odbhuture Tumi,AvoidRafa,Kind of Popular,2016,High-dance,Low Energy,Non-enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Positive,Medium,Medium,Simple
6DG6SZ4nxb74L2ejZkMecq,Chader Gaye Chad,AvoidRafa,Not Popular,2016,Mid-dance,High Energy,Enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Negative,Slow,Long,Simple
3499n5wZueAtJovjdoDEat,Economic Hitman - Extended,AvoidRafa,Not Popular,2016,No-dance,High Energy,Enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Negative,Medium,Medium,Simple
0YR6A8wg5a0DdrZP0nLPFu,Liberty,AvoidRafa,Not Popular,2016,No-dance,High Energy,Enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Positive,Fast,Medium,Simple
54lptUQ1aVhpQD3IKvOUAJ,Declaration of Dependence,AvoidRafa,Not Popular,2016,Mid-dance,High Energy,Enharmonic,Normal,No Speech,Non-Acoustic,Vocal,Recorded,Negative,Medium,Long,Simple
62qgNy4tzgGAMgNQqZZQRk,LikenShare,AvoidRafa,Not Popular,2016,Mid-dance,High Energy,Non-enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Positive,Slow,Medium,Simple
6KP6GRBsgkXCLgbieEPn3I,Char Dewal,AvoidRafa,Kind of Popular,2016,Mid-dance,High Energy,Non-enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Positive,Fast,Medium,Simple
73LNIdiE4DI8pBLEPFzqLi,A Shundor Prithiby,AvoidRafa,Kind of Popular,2016,Mid-dance,Low Energy,Enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Negative,Medium,Medium,Simple
0MoO04ImSIj5vWywD7w8lM,Roktim Itihash,AvoidRafa,Not Popular,2016,No-dance,High Energy,Enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Negative,Slow,Medium,Simple
0C8F0kbqEhvW8lKoADe1gi,Mon Tore,AvoidRafa,Kind of Popular,2016,High-dance,Low Energy,Non-enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Positive,Medium,Medium,Simple
31dd9TIKIqSFQZxrevtmFA,Tobu Keno,AvoidRafa,Kind of Popular,2016,Mid-dance,Low Energy,Non-enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Negative,Slow,Short,Simple
7BO3lBIIuxbMmpDYeikhJd,Shobhbhotar Khela,AvoidRafa,Not Popular,2016,No-dance,Low Energy,Enharmonic,Normal,No Speech,Non-Acoustic,Vocal,Recorded,Negative,Fast,Medium,Simple
2CEJzcrgxjXbfx2AECRLnT,Tumi Daklei Phirbo,AvoidRafa,Kind of Popular,2023,Mid-dance,Low Energy,Non-enharmonic,Normal,No Speech,Non-Acoustic,Vocal,Recorded,Negative,Medium,Medium,Simple
53AHcrWijuzSMUB6eOY34m,Shohore Notun Gaan,AvoidRafa,Kind of Popular,2023,Mid-dance,High Energy,Non-enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Positive,Medium,Medium,Simple
58HZsazyRKIydtSnTad43w,Mainkar Chipay,AvoidRafa,Kind of Popular,2021,High-dance,High Energy,Non-enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Negative,Fast,Short,Simple
7oXLMw50Wnc8dIc7RsZert,মধ্যবিত্তের প্রেম কি পাপ,Bangla Song,Kind of Popular,2023,No-dance,Low Energy,Non-enharmonic,Loud,No Speech,Acoustic,Vocal,Recorded,Positive,Slow,Medium,Simple
4OVMiyqWTuiv1Ia0eab8zi,বারন করলেও ভালবাসবো,Bangla Song,Kind of Popular,2023,No-dance,Low Energy,Non-enharmonic,Loud,No Speech,Acoustic,Vocal,Recorded,Negative,Slow,Long,Simple
3P4Bd49mTXFhO6yNsUWJqf,আমার বন্ধু চিকন কালিয়া,Bangla Song,Kind of Popular,2023,Mid-dance,High Energy,Enharmonic,Loud,No Speech,Acoustic,Vocal,Recorded,Positive,Medium,Medium,Simple
23rxuAu4WP0npqcQBx6yut,প্রথম ব্রেকাপের কষ্ট,Bangla Song,Kind of Popular,2023,Mid-dance,High Energy,Enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Negative,Medium,Long,Simple
0oq8rBziIM9FwhT1HBlsJo,স্কুলের প্রথম প্রেম,Bangla Song,Kind of Popular,2023,No-dance,High Energy,Enharmonic,Loud,No Speech,Acoustic,Vocal,Recorded,Positive,Slow,Long,Simple
4FDCRbm4ms2JYw7L1rqhaU,তেজী পোলা আমার হেব্বি পছন্দ,Bangla Song,Kind of Popular,2023,No-dance,High Energy,Non-enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Positive,Slow,Medium,Simple
59QEaVmGb9B9M2AT5185UX,Golpo Na,Ahmed Hasan Sunny,Kind of Popular,2021,High-dance,Low Energy,Non-enharmonic,Normal,No Speech,Acoustic,Vocal,Recorded,Negative,Medium,Medium,Simple
23kmfjbh1nffQjj2iEvZpF,Tumi Ki Jante,Ahmed Hasan Sunny,Kind of Popular,2016,Mid-dance,Low Energy,Non-enharmonic,Loud,No Speech,Acoustic,Vocal,Recorded,Negative,Medium,Medium,Simple
01QUMRbzmdPZxLLvrJw7jN,E Hridoy,Ahmed Hasan Sunny,Not Popular,2016,Mid-dance,High Energy,Non-enharmonic,Quiet,No Speech,Non-Acoustic,Vocal,Recorded,Negative,Fast,Medium,Simple
5uKv5dyXz5NHLYnmg3WP18,E Hridoy 2,Ahmed Hasan Sunny,Not Popular,2016,Mid-dance,High Energy,Non-enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Positive,Medium,Medium,Simple
72LWEJZeu11XbU19QDoKWJ,Shohorer Gaan,Ahmed Hasan Sunny,Kind of Popular,2016,Mid-dance,Low Energy,Non-enharmonic,Normal,No Speech,Acoustic,Vocal,Recorded,Negative,Fast,Medium,Simple
1mthqVY94Qc92cHwJKvoBS,Ek Din Ek Raat,Ahmed Hasan Sunny,Not Popular,2016,Mid-dance,High Energy,Non-enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Negative,Medium,Medium,Simple
0eZhaQCf8RFPWnIZqHIvTB,Local Premer Gaan,Ahmed Hasan Sunny,Kind of Popular,2016,High-dance,Low Energy,Non-enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Positive,Medium,Medium,Simple
2YnsxTdrzwCvMNNrkNQYJV,Ke Ar Bajate Pare,Ahmed Hasan Sunny,Kind of Popular,2016,No-dance,Low Energy,Enharmonic,Normal,No Speech,Non-Acoustic,Vocal,Recorded,Negative,Fast,Medium,Simple
5KyMknfM19uwFHEmUqwn0V,Anondo Bhoirobi,Ahmed Hasan Sunny,Kind of Popular,2023,Mid-dance,Low Energy,Non-enharmonic,Normal,No Speech,Acoustic,Vocal,Recorded,Negative,Medium,Medium,Simple
5KyMknfM19uwFHEmUqwn0V,Anondo Bhoirobi,Ahmed Hasan Sunny,Kind of Popular,2023,Mid-dance,Low Energy,Non-enharmonic,Normal,No Speech,Acoustic,Vocal,Recorded,Negative,Medium,Medium,Simple
7vC4CVe0Nf9gXkCfGqVihB,Shob Plastic er Putul,Ahmed Hasan Sunny,Kind of Popular,2022,Mid-dance,Low Energy,Non-enharmonic,Normal,No Speech,Acoustic,Vocal,Recorded,Negative,Medium,Medium,Simple
59TFq1iw9FZStlvB2eecYr,Obosheshe,Bappa Mazumder,Not Popular,2024,Mid-dance,High Energy,Non-enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Positive,Medium,Medium,Simple
3LA8P0PfKX5Wmf6wO4WJ4G,Bangla Wedding Mashup,Rangan Riddo,Not Popular,2022,High-dance,High Energy,Non-enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Positive,Medium,Medium,Simple
4inYaY9hXYaSp0mjy9vD2T,O Pola Re,Rangan Riddo,Not Popular,2022,High-dance,High Energy,Non-enharmonic,Loud,No Speech,Acoustic,Vocal,Recorded,Positive,Medium,Medium,Simple
5PEuPk3NR4GbZXcvulQvWs,Palonko Sajailam Go,Samz Vai,Not Popular,2022,Mid-dance,High Energy,Non-enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Positive,Medium,Medium,Simple
67zSHcJ9IBwq5p3QFu74kp,Tumi Purnimari Alo,Samz Vai,Popular,2019,Mid-dance,High Energy,Enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Negative,Slow,Medium,Simple
0Xgd0N7GeafCbMzzP3YGie,Tor Hobo Bole,Rangan Riddo,Not Popular,2020,Mid-dance,High Energy,Non-enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Negative,Medium,Medium,Simple
78q3fZ7b3geREzBDutapkx,Bangla Dance Mashup,Parag Biswas,Not Popular,2019,High-dance,High Energy,Non-enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Positive,Medium,Medium,Simple
524AEBpmmsW6UJLu95F9cx,"Ekla Khilan_(From""Rish"")",Rupam Islam,Not Popular,2022,Mid-dance,Low Energy,Non-enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Negative,Slow,Medium,Simple
1MbaLTce1tid5XQ2PWvOGu,"Chandrasaho Bangshidaro_(From""Jhumura)",Rupam Islam,Not Popular,2022,Mid-dance,High Energy,Non-enharmonic,Loud,No Speech,Acoustic,Vocal,Recorded,Positive,Medium,Short,Simple
5O3iOc3zHB8ob6KIecw5r7,"Pichgola Rastai_(From""Ek Phali Rod"")",Rupam Islam,Not Popular,2022,Mid-dance,High Energy,Non-enharmonic,Loud,No Speech,Acoustic,Vocal,Recorded,Positive,Medium,Medium,Simple
4lgtILbpSii2o34AT23KjB,"Hajar Squarefeete Swapner Bari_(From""Ek Phali Rod"")",Rupam Islam,Not Popular,2022,Mid-dance,High Energy,Non-enharmonic,Loud,No Speech,Acoustic,Vocal,Recorded,Negative,Medium,Medium,Simple
5K7FpEQ7JXsGAsbb8RhpN2,"Tap Barche Chaap Barche_(From""Promotion"")",Rupam Islam,Not Popular,2022,Mid-dance,High Energy,Non-enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Negative,Slow,Medium,Simple
7v803Znryf4X5GG5iZhPlb,"Eka Eka Dinta_(From""Phaans"")",Rupam Islam,Not Popular,2022,No-dance,High Energy,Enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Negative,Fast,Medium,Simple
41V7Gzk3X4K0u3I3XcJWZg,"Chhutche Eka E Mon_(From""Annyo Naa"")",Rupam Islam,Not Popular,2022,No-dance,High Energy,Non-enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Positive,Fast,Medium,Simple
0iSfj0yODs36bcPnnBCOAf,"Kuyasha Chadorey Dhaka_(From""Masoom"")",Rupam Islam,Not Popular,2022,Mid-dance,High Energy,Enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Negative,Slow,Medium,Simple
6aeHDc7SQkGxWMpjVe2Egd,"Kagoje Mogoje_(From""Window Connection"")",Rupam Islam,Not Popular,2022,No-dance,Low Energy,Non-enharmonic,Normal,No Speech,Non-Acoustic,Vocal,Recorded,Positive,Fast,Short,Simple
4LDIhPPfDr9QrKWWMNr4YK,"Soriye Raat Jege othe_(From""Target Kolkata"")",Rupam Islam,Not Popular,2022,Mid-dance,High Energy,Non-enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Negative,Medium,Medium,Simple
1iI4FLBDenCgGrWSeUwlwY,"Janla_(From""Chaya Manush"")",Rupam Islam,Not Popular,2022,Mid-dance,High Energy,Non-enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Negative,Fast,Medium,Simple
7wQTigPHFeFssfd9vFaZi1,"It's Basanto _(From""It's Basanto "")",Rupam Islam,Not Popular,2022,Mid-dance,High Energy,Non-enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Positive,Medium,Long,Simple
1Ls9HBB3OdWz4zs3pl2iBd,"Chena Chena Mukh_(""Aamar Aami"")",Rupam Islam,Not Popular,2022,Mid-dance,Low Energy,Enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Positive,Fast,Medium,Simple
22WZayMBissk8fpb2lCqzx,Muthophone,Meghdol,Kind of Popular,2009,High-dance,High Energy,Enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Positive,Medium,Medium,Simple
4gWLWTcg4zr5v7S7EKeDOw,Thik Thik,Meghdol,Kind of Popular,2009,High-dance,Low Energy,Enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Positive,Medium,Medium,Simple
1H06JdgsvqCI7dQTTQxIOF,Roder Fota,Meghdol,Popular,2009,No-dance,Low Energy,Non-enharmonic,Loud,No Speech,Acoustic,Vocal,Recorded,Negative,Medium,Medium,Simple
2ql2MiqF7n8jreDAbUGzsk,Kumari,Meghdol,Kind of Popular,2009,Mid-dance,Low Energy,Enharmonic,Normal,No Speech,Acoustic,Vocal,Recorded,Negative,Slow,Medium,Simple
0MYLMewmvD4yK9JryOtZ5s,Shohorbondi,Meghdol,Kind of Popular,2009,No-dance,Low Energy,Enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Negative,Slow,Medium,Simple
626d7XT381vG4voFlVmyT1,Char Cahr Chouko,Meghdol,Kind of Popular,2009,Mid-dance,Low Energy,Enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Negative,Medium,Medium,Simple
6H7SQE9yjnJNFFVGuXVlSU,Pathure Debi,Meghdol,Kind of Popular,2009,Mid-dance,High Energy,Enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Positive,Fast,Medium,Simple
4RVv74Do7jonU7lcZeq47L,Rongin Fereshta,Meghdol,Kind of Popular,2009,High-dance,Low Energy,Enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Positive,Medium,Medium,Simple
6GfWCgybsKzEJZ7yoCDiMO,Dur Prithibi,Meghdol,Kind of Popular,2009,No-dance,Low Energy,Enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Negative,Fast,Medium,Simple
5dFzpl7TE8xqkQYrbeY2V0,Abar Shohor,Meghdol,Kind of Popular,2009,High-dance,Low Energy,Enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Positive,Slow,Medium,Simple
3bh82cM6Fw8WspCDFlIte3,Shankhochil (feat. Julee),Balam,Kind of Popular,2015,Mid-dance,Low Energy,Non-enharmonic,Loud,No Speech,Acoustic,Vocal,Recorded,Negative,Slow,Medium,Simple
4yllSUVMa96NdeKwlwpJjj,Tumihina (feat. Julee),Balam,Not Popular,2015,High-dance,High Energy,Enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Positive,Medium,Medium,Simple
07KerlWx7SfDQXIl43gSlg,Meghla Oviman (feat. Julee),Balam,Not Popular,2015,Mid-dance,Low Energy,Non-enharmonic,Loud,No Speech,Acoustic,Vocal,Recorded,Negative,Slow,Medium,Simple
6w0dqXiaHGLn4qCwWxy85v,Nesha Nesha Mon (feat. Julee),Balam,Not Popular,2015,High-dance,High Energy,Enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Positive,Medium,Medium,Simple
5i7Iq8GKn5CabuTiQlmc0o,Icchegulo (feat. Julee),Balam,Not Popular,2015,Mid-dance,Low Energy,Non-enharmonic,Loud,No Speech,Acoustic,Vocal,Recorded,Negative,Medium,Medium,Simple
389Ve5dThXURl3BLCdHoVK,Hridoyer Thikana (feat. Julee),Balam,Not Popular,2015,High-dance,High Energy,Enharmonic,Loud,No Speech,Acoustic,Vocal,Recorded,Positive,Medium,Medium,Simple
4W6kb57rX5XA4FC3ShyzYf,Dokhina Duar (feat. Julee),Balam,Not Popular,2015,Mid-dance,Low Energy,Enharmonic,Normal,No Speech,Acoustic,Vocal,Recorded,Negative,Fast,Medium,Simple
303vnSGvfHqw71keUZVOWf,Bolona (feat. Julee),Balam,Not Popular,2015,Mid-dance,Low Energy,Non-enharmonic,Loud,No Speech,Acoustic,Vocal,Recorded,Positive,Slow,Medium,Simple
1p3zcUOUuEHq5xiHtjFINn,Shapner Prithibi (feat. Julee),Balam,Not Popular,2015,Mid-dance,High Energy,Non-enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Positive,Medium,Medium,Simple
3SEZYZPa3pK8bOw7aFYOjt,Shona Bou,Kazi Shuvo,Popular,2009,No-dance,Low Energy,Enharmonic,Loud,No Speech,Acoustic,Vocal,Recorded,Positive,Slow,Medium,Simple
3tkcmaFFa4s08dpOy6OOvR,Nilima,Kazi Shuvo,Not Popular,2009,High-dance,High Energy,Non-enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Negative,Slow,Medium,Simple
0GitHQr9byVjGRpgawH09M,Tumi Biney,Kazi Shuvo,Kind of Popular,2009,High-dance,High Energy,Non-enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Positive,Medium,Medium,Simple
1iUOopu9GmrW5XzJpsGMde,Ajhor Srabon,Kazi Shuvo,Kind of Popular,2009,High-dance,High Energy,Non-enharmonic,Loud,No Speech,Acoustic,Vocal,Recorded,Positive,Slow,Medium,Simple
5rCW9AnlhK3Hm6S9obnjcZ,Esho Bristi,Kazi Shuvo,Not Popular,2009,High-dance,High Energy,Non-enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Positive,Medium,Medium,Simple
5rCW9AnlhK3Hm6S9obnjcZ,Esho Bristi,Kazi Shuvo,Not Popular,2009,High-dance,High Energy,Non-enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Positive,Medium,Medium,Simple
7teSuguttYB4IfRWYNOBfY,Jol Pori,Kazi Shuvo,Kind of Popular,2009,High-dance,High Energy,Non-enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Positive,Slow,Short,Simple
3x5Ncp4qu5GBZUUDRrLbhu,Shada Mata,Kazi Shuvo,Not Popular,2009,High-dance,Low Energy,Non-enharmonic,Loud,No Speech,Acoustic,Vocal,Recorded,Positive,Medium,Medium,Simple
1tSwBhLrsJce5mAstJYISI,Chaona Jete,Kazi Shuvo,Not Popular,2009,High-dance,High Energy,Enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Positive,Medium,Short,Simple
0W69Yx2jy2DmVtrUjTIAB9,Jahar Lagi,Kazi Shuvo,Kind of Popular,2012,High-dance,High Energy,Enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Positive,Medium,Medium,Simple
2OsZ9YR6g7BsKPv5mBU8ZB,Chupi Chupi,Kazi Shuvo,Kind of Popular,2012,High-dance,High Energy,Non-enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Positive,Slow,Medium,Simple
5w2IhkCNyNQTQdfeWPSISc,Roshik Amar,Kazi Shuvo,Kind of Popular,2012,High-dance,High Energy,Enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Positive,Medium,Medium,Simple
5Te37SVpivsWYvScjpDdMW,Tui Amar Jibon,Kazi Shuvo,Kind of Popular,2012,High-dance,High Energy,Non-enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Positive,Slow,Medium,Simple
4WkL4ghgPKkKLI0gvigw4c,Kotha Dilam,Kazi Shuvo,Not Popular,2012,High-dance,High Energy,Non-enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Positive,Medium,Medium,Simple
4uyyESKnHnBxN5L8hQNI55,Vule Jodi,Kazi Shuvo,Not Popular,2012,Mid-dance,High Energy,Enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Positive,Medium,Medium,Simple
7jXZZuN552XrQ7Uew2lH4n,Jare Vabi,Kazi Shuvo,Not Popular,2012,No-dance,High Energy,Enharmonic,Loud,No Speech,Acoustic,Vocal,Recorded,Positive,Slow,Medium,Simple
4ESUkzQpGumKX7BZT4zxGc,Ami Robona,Kazi Shuvo,Kind of Popular,2012,High-dance,High Energy,Non-enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Positive,Slow,Medium,Simple
5Gujn5kkz66heWMT9wPjVP,Premer Khela,Kazi Shuvo,Not Popular,2012,High-dance,High Energy,Non-enharmonic,Loud,No Speech,Non-Acoustic,Instrumental,Recorded,Positive,Medium,Medium,Simple
63xQHuDJ2uzcjkqK2MMe2t,Mon Pajore 2,Kazi Shuvo,Not Popular,2015,No-dance,High Energy,Enharmonic,Loud,No Speech,Acoustic,Vocal,Recorded,Positive,Slow,Medium,Simple
2Ckg0NvYdlxHYa2icYrdke,Ekul Okul,Kazi Shuvo,Kind of Popular,2015,No-dance,High Energy,Non-enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Negative,Slow,Medium,Simple
39KNsWxGR0vDkxylM4Iy34,Shada Pata,Kazi Shuvo,Not Popular,2015,High-dance,High Energy,Non-enharmonic,Loud,No Speech,Acoustic,Vocal,Recorded,Positive,Medium,Medium,Simple
7AFwK3agZe8BxitzQR9S8C,R Ki Lage Jibone,Kazi Shuvo,Not Popular,2015,Mid-dance,High Energy,Non-enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Positive,Medium,Medium,Simple
10Z85m9wISQwQO2Lx8ZMRx,Elomelo,Kazi Shuvo,Not Popular,2015,Mid-dance,Low Energy,Non-enharmonic,Loud,No Speech,Acoustic,Vocal,Recorded,Positive,Slow,Medium,Simple
4E4hQOkH04BbtS6t46hDH9,Chiroshati,Kazi Shuvo,Not Popular,2015,Mid-dance,Low Energy,Non-enharmonic,Normal,No Speech,Acoustic,Vocal,Recorded,Positive,Slow,Medium,Simple
1Ryd6PIhkAltkgjWyeuhIJ,Jadu,Kazi Shuvo,Not Popular,2015,High-dance,High Energy,Enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Positive,Slow,Medium,Simple
0EIforu7cFESuBy4oVBJWk,Kache Kache,Kazi Shuvo,Not Popular,2015,High-dance,High Energy,Enharmonic,Loud,No Speech,Acoustic,Vocal,Recorded,Positive,Medium,Medium,Simple
0lmO3dkMK8ywMgz1V9JkaW,Tomay Chara Bachina,Kazi Shuvo,Not Popular,2015,Mid-dance,High Energy,Non-enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Positive,Slow,Medium,Simple
7d28Rd2TFmKOxRnkolHvVz,Priyare,Kazi Shuvo,Not Popular,2015,Mid-dance,High Energy,Non-enharmonic,Loud,No Speech,Acoustic,Vocal,Recorded,Negative,Slow,Medium,Simple
7xv1uN1mdc4GzV2aflDszA,Ek Sagor Valobasa,Kazi Shuvo,Not Popular,2015,No-dance,High Energy,Enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Negative,Slow,Medium,Simple
2fJ8y5FnmfxQIpLEU3mvH5,Arale,Kazi Shuvo,Not Popular,2015,Mid-dance,High Energy,Enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Positive,Slow,Medium,Simple
6bZR37U4SMS4Cz8kvDTdDU,Amar Hiyar Majhe,Kazi Shuvo,Not Popular,2015,Mid-dance,Low Energy,Non-enharmonic,Normal,No Speech,Non-Acoustic,Vocal,Recorded,Negative,Medium,Medium,Simple
61cfaX7NLN97rmH9XisGC5,Tumi Amar,Kazi Shuvo,Not Popular,2015,Mid-dance,Low Energy,Non-enharmonic,Normal,No Speech,Non-Acoustic,Vocal,Recorded,Negative,Slow,Medium,Simple
58v5oPVTRttydyOfu1LkHv,Valobashi Boltey Chai,Kazi Shuvo,Not Popular,2015,Mid-dance,High Energy,Non-enharmonic,Normal,No Speech,Non-Acoustic,Vocal,Recorded,Positive,Fast,Medium,Simple
1VrkzVxnhukjdvvA2jw1O8,Valobasbo,Kazi Shuvo,Not Popular,2015,Mid-dance,High Energy,Enharmonic,Loud,No Speech,Acoustic,Vocal,Recorded,Positive,Medium,Medium,Simple
4kixIL5c5aiYE3p8XPjS4S,Tumi Raag Korle,Tanvir Tareq,Not Popular,2016,No-dance,Low Energy,Non-enharmonic,Normal,No Speech,Acoustic,Vocal,Recorded,Negative,Slow,Medium,Simple
2A7BGuW64q2bO2SCWWH43Z,Meghla E Mon,Tanvir Tareq,Not Popular,2016,Mid-dance,Low Energy,Non-enharmonic,Normal,No Speech,Acoustic,Vocal,Recorded,Negative,Slow,Medium,Simple
177mPp9tawOqtkBvslWKfF,Megh Hoye Jabo,Tanvir Tareq,Not Popular,2016,Mid-dance,Low Energy,Non-enharmonic,Loud,No Speech,Acoustic,Vocal,Recorded,Negative,Slow,Medium,Simple
0SvHDf2E895w6SfKotC8lF,Owada,Tanvir Tareq,Not Popular,2016,Mid-dance,High Energy,Non-enharmonic,Loud,No Speech,Acoustic,Vocal,Recorded,Negative,Medium,Medium,Simple
1qlIoFlbtjcD5cv3cY1CF7,Noyona,Tanvir Tareq,Not Popular,2016,Mid-dance,Low Energy,Non-enharmonic,Normal,No Speech,Non-Acoustic,Vocal,Recorded,Negative,Fast,Medium,Simple
5yymLQYnVRGFfHLHBHSh7K,Tumi Poro Ba Nai Poro,Tanvir Tareq,Not Popular,2016,High-dance,High Energy,Non-enharmonic,Normal,No Speech,Acoustic,Vocal,Recorded,Positive,Medium,Medium,Simple
2pzMjZrp1LPb92FjC9dpu6,Shunno Shunno Raat,Tanvir Tareq,Not Popular,2016,No-dance,Low Energy,Enharmonic,Loud,No Speech,Acoustic,Vocal,Recorded,Negative,Fast,Medium,Simple
6FYdo3LmgA3KxPTxTF34Zm,Megh Hoye Jabo Rock,Tanvir Tareq,Not Popular,2016,Mid-dance,Low Energy,Non-enharmonic,Loud,No Speech,Acoustic,Vocal,Recorded,Positive,Slow,Medium,Simple
4ROn901UXmK22oUejQGlab,Ferate Parini,Tanvir Tareq,Not Popular,2016,Mid-dance,Low Energy,Non-enharmonic,Loud,No Speech,Acoustic,Vocal,Recorded,Negative,Slow,Medium,Simple
7xqiM2Zev6yEyea02H9vgu,Meghela Dupure,Porshi,Not Popular,2010,High-dance,High Energy,Non-enharmonic,Loud,No Speech,Non-Acoustic,Vocal,Recorded,Positive,Slow,Medium,Simple
